Gene [Systematic Name];Gene [Standard Name];ORF Qualifier;Gene Description;Mutant Type;Phenotypes > Observable;Qualifier;Strain Background;Chemical;Drain Info;Carbon source;Medium;Special Condition (remove_genes);Special Condition (remove_metab);Special Condition (add_metab);Condition;Details;PubMed ID;Culture type
YLL041C;SDH2;Verified;Succinate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLL043W;FPS1;Verified;fdp1 Suppressor;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YLL048C;YBT1;Verified;Yeast Bile Transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR028C;ADE16;Verified;ADEnine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR038C;COX12;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR038C;COX12;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YLR038C;COX12;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR038C;COX12;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLR038C;COX12;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YLR056W;ERG3;Verified;ERGosterol biosynthesis;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YLR056W;ERG3;Verified;ERGosterol biosynthesis;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR056W;ERG3;Verified;ERGosterol biosynthesis;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YLR058C;SHM2;Verified;Serine HydroxyMethyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR070C;XYL2;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YLR089C;ALT1;Verified;ALanine Transaminase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR089C;ALT1;Verified;ALanine Transaminase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLR138W;NHA1;Verified;Na+/H+ Antiporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YLR142W;PUT1;Verified;Proline UTilization;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YLR146C;SPE4;Verified;SPErmidine auxotroph;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YLR146C;SPE4;Verified;SPErmidine auxotroph;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLR201C;COQ9;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR201C;COQ9;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR201C;COQ9;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YLR201C;COQ9;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YLR237W;THI7;Verified;THIamine metabolism;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR240W;VPS34;Verified;Vacuolar Protein Sorting;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YLR285W;NNT1;Verified;Nicotinamide N-methylTransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLR303W;MET17;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YLR304C;ACO1;Verified;ACOnitase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YLR328W;NMA1;Verified;Nicotinamide Mononucleotide Adenylyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YLR328W;NMA1;Verified;Nicotinamide Mononucleotide Adenylyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR342W;FKS1;Verified;FK506 Sensitivity;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YLR343W;GAS2;Verified;Glycophospholipid-Anchored Surface protein;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR354C;TAL1;Verified;TransALdolase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLR372W;ELO3;Verified;fatty acid ELOngation;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YLR382C;NAM2;Verified;Nuclear Accommodation of Mitochondria;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YLR382C;NAM2;Verified;Nuclear Accommodation of Mitochondria;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YML008C;ERG6;Verified;ERGosterol biosynthesis;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YML059C;NTE1;Verified;Neuropathy Target Esterase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YML070W;DAK1;Verified;DihydroxyAcetone Kinase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YML070W;DAK1;Verified;DihydroxyAcetone Kinase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YML081C-A;ATP18;Verified;ATP synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YML082W;;Uncharacterized;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YML106W;URA5;Verified;URAcil requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YML110C;COQ5;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YML110C;COQ5;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YML110C;COQ5;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YML120C;NDI1;Verified;NADH Dehydrogenase Internal;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YML120C;NDI1;Verified;NADH Dehydrogenase Internal;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YML120C;NDI1;Verified;NADH Dehydrogenase Internal;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YML120C;NDI1;Verified;NADH Dehydrogenase Internal;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YML123C;PHO84;Verified;PHOsphate metabolism;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YMR008C;PLB1;Verified;PhosphoLipase B;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YMR088C;VBA1;Verified;Vacuolar Basic Amino acid transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YMR145C;NDE1;Verified;NADH Dehydrogenase, External;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YMR169C;ALD3;Verified;ALdehyde Dehydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YMR189W;GCV2;Verified;GlyCine cleaVage;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YMR256C;COX7;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YMR267W;PPA2;Verified;PyroPhosphatAse;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YMR267W;PPA2;Verified;PyroPhosphatAse;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YMR293C;HER2;Verified;Hmg2p ER Remodeling;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YMR300C;ADE4;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YMR303C;ADH2;Verified;Alcohol DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YMR313C;TGL3;Verified;TriacylGlycerol Lipase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YMR313C;TGL3;Verified;TriacylGlycerol Lipase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNL029C;KTR5;Verified;Kre Two Related;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YNL037C;IDH1;Verified;Isocitrate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YNL037C;IDH1;Verified;Isocitrate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YNL052W;COX5A;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNL052W;COX5A;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YNL071W;LAT1;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YNL071W;LAT1;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YNL073W;MSK1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, lysine (K);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNL117W;MLS1;Verified;MaLate Synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YNL220W;ADE12;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YNL241C;ZWF1;Verified;ZWischenFerment;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YNL270C;ALP1;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YNL316C;PHA2;Verified;PHenylAlanine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YNL325C;FIG4;Verified;Factor-Induced Gene;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNR001C;CIT1;Verified;CITrate synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNR041C;COQ2;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YNR041C;COQ2;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YNR041C;COQ2;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YNR041C;COQ2;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YNR057C;BIO4;Verified;BIOtin;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YNR072W;HXT17;Verified;HeXose Transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOL003C;PFA4;Verified;Protein Fatty Acyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YOL033W;MSE1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Glutamate (E);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOL049W;GSH2;Verified;Glutathione;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOL049W;GSH2;Verified;Glutathione;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YOL049W;GSH2;Verified;Glutathione;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YOL058W;ARG1;Verified;ARGinine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOL059W;GPD2;Verified;Glycerol-3-Phosphate Dehydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOL096C;COQ3;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOL110W;SHR5;Verified;Suppressor of Hyperactive Ras;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOL110W;SHR5;Verified;Suppressor of Hyperactive Ras;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOL126C;MDH2;Verified;Malate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOL143C;RIB4;Verified;RIBoflavin biosynthesis;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR011W;AUS1;Verified;ABC protein involved in Uptake of Sterols;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YOR065W;CYT1;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOR067C;ALG8;Verified;Asparagine-Linked Glycosylation;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR125C;CAT5;Verified;CATabolite repression;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOR125C;CAT5;Verified;CATabolite repression;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YOR125C;CAT5;Verified;CATabolite repression;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR125C;CAT5;Verified;CATabolite repression;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOR128C;ADE2;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR130C;ORT1;Verified;ORnithine Transporter;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR136W;IDH2;Verified;Isocitrate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR142W;LSC1;Verified;Ligase of Succinyl-CoA;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR184W;SER1;Verified;SERine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR190W;SPR1;Verified;SPorulation Regulated;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOR192C;THI72;Verified;THI7 homologue 2;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOR201C;MRM1;Verified;Mitochondrial rRNA Methyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOR201C;MRM1;Verified;Mitochondrial rRNA Methyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YOR201C;MRM1;Verified;Mitochondrial rRNA Methyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR201C;MRM1;Verified;Mitochondrial rRNA Methyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOR201C;MRM1;Verified;Mitochondrial rRNA Methyltransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOR209C;NPT1;Verified;Nicotinate PhosphoribosylTransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOR221C;MCT1;Verified;Malonyl-CoA:ACP Transferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YOR241W;MET7;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR270C;VPH1;Verified;Vacuolar pH;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YOR303W;CPA1;Verified;Carbamyl Phosphate synthetase A;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YOR311C;DGK1;Verified;DiacylGlycerol Kinase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YOR323C;PRO2;Verified;PROline requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YPL053C;KTR6;Verified;Kre Two Related;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL057C;SUR1;Verified;SUppressor of Rvs161 and rvs167 mutations;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL069C;BTS1;Verified;Bet Two Suppressor;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YPL097W;MSY1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, tyrosine (Y);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YPL111W;CAR1;Verified;Catabolism of ARginine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YPL147W;PXA1;Verified;PeroXisomal ABC-transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YPL188W;POS5;Verified;PerOxide Sensitive;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YPL214C;THI6;Verified;THIamine biosynthesis;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
